ETF,Financial Status,Market Category,NextShares,Round Lot Size,Security Name,Symbol,Test Issue
Y,N,G,N,100,VictoryShares US Value Momentum ETF,ULVM,N
N,N,Q,N,100,UMB Financial Corporation - Common Stock,UMBF,N
Y,N,G,N,100,Wahed Dow Jones Islamic World ETF,UMMA,N
N,D,Q,N,100,Umpqua Holdings Corporation - Common Stock,UMPQ,N
N,H,G,N,100,Unico American Corporation - Common Stock,UNAM,N
N,N,G,N,100,"Union Bankshares, Inc. - Common Stock",UNB,N
N,D,S,N,100,"Unicycive Therapeutics, Inc. - Common Stock",UNCY,N
N,N,Q,N,100,Uniti Group Inc. - Common Stock,UNIT,N
N,N,G,N,100,"Unity Bancorp, Inc. - Common Stock",UNTY,N
N,N,S,N,100,"Urban One, Inc.  - Class A Common Stock",UONE,N
N,N,S,N,100,"Urban One, Inc.  - Class D Common Stock",UONEK,N
N,N,G,N,100,Universe Pharmaceuticals Inc - Ordinary Shares,UPC,N
N,N,G,N,100,"Upland Software, Inc. - Common Stock",UPLD,N
N,N,Q,N,100,"Upstart Holdings, Inc. - Common stock",UPST,N
N,N,S,N,100,TradeUP Acquisition Corp. - Common Stock,UPTD,N
N,N,S,N,100,TradeUP Acquisition Corp. - Unit,UPTDU,N
N,N,S,N,100,TradeUP Acquisition Corp. - Warrant,UPTDW,N
Y,N,G,N,100,JPMorgan Social Advancement ETF,UPWD,N
N,N,Q,N,100,Upwork Inc. - Common Stock,UPWK,N
N,N,S,N,100,"Upexi, Inc. - Common Stock",UPXI,N
N,N,Q,N,100,"Urban Outfitters, Inc. - Common Stock",URBN,N
N,N,G,N,100,UroGen Pharma Ltd. - Ordinary Shares,URGN,N
N,N,S,N,100,Uranium Royalty Corp. - Common Stock,UROY,N
N,N,Q,N,100,"Universal Stainless & Alloy Products, Inc. - Common Stock",USAP,N
N,N,S,N,100,U.S. Gold Corp. - Common Stock,USAU,N
Y,N,G,N,100,iShares USD Bond Factor ETF,USBF,N
N,N,G,N,100,"USCB Financial Holdings, Inc.  - Class A Common Stock",USCB,N
N,N,G,N,100,TKB Critical Technologies 1 - Class A Ordinary Shares,USCT,N
N,N,G,N,100,TKB Critical Technologies 1 - Unit,USCTU,N
N,N,G,N,100,TKB Critical Technologies 1 - Warrant,USCTW,N
N,N,S,N,100,United Maritime Corporation - Common Stock,USEA,N
N,N,S,N,100,U.S. Energy Corp. - Common Stock,USEG,N
Y,N,G,N,100,iShares Broad USD Investment Grade Corporate Bond ETF,USIG,N
N,N,G,N,100,"Usio, Inc. - Common Stock",USIO,N
Y,N,G,N,100,Invesco Russell 1000 Low Beta Equal Weight ETF,USLB,N
N,N,Q,N,100,"United States Lime & Minerals, Inc. - Common Stock",USLM,N
Y,N,G,N,100,Principal U.S. Mega-Cap ETF,USMC,N
N,N,G,N,100,Credit Suisse X-Links Crude Oil Shares Covered Call ETN,USOI,N
Y,N,G,N,100,VictoryShares USAA Core Short-Term Bond ETF,USTB,N
Y,N,G,N,100,VictoryShares US Small Mid Cap Value Momentum ETF,USVM,N
Y,N,G,N,100,iShares ESG Advanced MSCI USA ETF,USXF,N
N,N,G,N,100,UTA Acquisition Corporation - Class A Ordinary Shares,UTAA,N
N,N,G,N,100,UTA Acquisition Corporation - Units,UTAAU,N
N,N,G,N,100,UTA Acquisition Corporation - Warrants,UTAAW,N
Y,N,G,N,100,US Treasury 10 Year Note ETF,UTEN,N
N,N,Q,N,100,United Therapeutics Corporation - Common Stock,UTHR,N
N,N,Q,N,100,"Utah Medical Products, Inc. - Common Stock",UTMD,N
N,N,S,N,100,UTime Limited - Ordinary Shares,UTME,N
N,D,G,N,100,"Minerva Surgical, Inc. - Common Stock",UTRS,N
N,N,Q,N,100,UTStarcom Holdings Corp - Ordinary Shares,UTSI,N
Y,N,G,N,100,US Treasury 2 Year Note ETF,UTWO,N
N,N,Q,N,100,Univest Financial Corporation - Common Stock,UVSP,N
N,N,Q,N,100,Uxin Limited - American Depositary Shares,UXIN,N
N,N,S,N,100,Virginia National Bankshares Corporation - Common Stock,VABK,N
N,N,G,N,100,Vaccitech plc - American Depositary Shares,VACC,N
N,N,Q,N,100,Valneva SE - American Depositary Shares,VALN,N
N,N,S,N,100,"Value Line, Inc. - Common Stock",VALU,N
N,N,S,N,100,"Vivani Medical, Inc.  - Common Stock",VANI,N
N,N,S,N,100,Vector Acquisition Corporation II - Class A Ordinary Shares,VAQC,N
N,N,G,N,100,"Vaxxinity, Inc. - Class A Common Stock",VAXX,N
N,N,S,N,100,Village Bank and Trust Financial Corp. - Common Stock,VBFC,N
N,D,S,N,100,"VBI Vaccines, Inc. - Ordinary Shares",VBIV,N
N,D,G,N,100,Vascular Biogenics Ltd. - Ordinary Shares,VBLT,N
N,N,Q,N,100,VersaBank - Common Shares,VBNK,N
N,N,G,N,100,Viscogliosi Brothers Acquisition Corp - Common Stock,VBOC,N
N,N,G,N,100,Viscogliosi Brothers Acquisition Corp - Unit,VBOCU,N
N,N,G,N,100,Viscogliosi Brothers Acquisition Corp - Warrant,VBOCW,N
N,N,G,N,100,"Veritex Holdings, Inc. - Common Stock",VBTX,N
N,N,Q,N,100,Visteon Corporation - Common Stock,VC,N
N,N,G,N,100,Vericel Corporation - Common Stock,VCEL,N
Y,N,G,N,100,Vanguard Intermediate-Term Corporate Bond ETF,VCIT,N
Y,N,G,N,100,Vanguard Long-Term Corporate Bond ETF,VCLT,N
N,D,S,N,100,"Vaccinex, Inc. - Common Stock",VCNX,N
N,N,Q,N,100,"Vacasa, Inc. - Class A Common Stock",VCSA,N
Y,N,G,N,100,Vanguard Short-Term Corporate Bond ETF,VCSH,N
N,N,Q,N,100,"Victory Capital Holdings, Inc. - Common Stock",VCTR,N
N,N,S,N,100,10X Capital Venture Acquisition Corp. II - Class A Ordinary Share,VCXA,N
N,N,S,N,100,10X Capital Venture Acquisition Corp. II - Unit,VCXAU,N
N,N,S,N,100,10X Capital Venture Acquisition Corp. II - Warrant,VCXAW,N
N,N,G,N,100,"Veracyte, Inc. - Common Stock",VCYT,N
N,N,Q,N,100,Veeco Instruments Inc. - Common Stock,VECO,N
N,N,Q,N,100,VectivBio Holding AG - Ordinary Shares,VECT,N
N,D,S,N,100,Visionary Education Technology Holdings Group Inc. - Common Shares,VEDU,N
N,N,S,N,100,Twin Vee PowerCats Co. - Common Stock,VEEE,N
N,D,S,N,100,VEON Ltd. - American Depositary Shares,VEON,N
N,N,G,N,100,"Vera Therapeutics, Inc. - Class A Common Stock",VERA,N
N,D,S,N,100,"Verb Technology Company, Inc. - Common Stock",VERB,N
N,N,S,N,100,"Verb Technology Company, Inc. - Warrant",VERBW,N
N,N,G,N,100,"Veritone, Inc. - Common Stock",VERI,N
N,D,S,N,100,Venus Concept Inc.  - Common Stock,VERO,N
N,N,S,N,100,Veru Inc. - Common Stock,VERU,N
N,N,Q,N,100,"Verve Therapeutics, Inc. - Common Stock",VERV,N
N,N,G,N,100,"Vertex, Inc. - Class A Common Stock",VERX,N
N,N,S,N,100,"Vericity, Inc. - Common Stock",VERY,N
N,N,S,N,100,Vicinity Motor Corp. - Common Stock,VEV,N
N,N,S,N,100,"Village Farms International, Inc. - Common Shares",VFF,N
N,D,S,N,100,The Very Good Food Company Inc. - Common Shares,VGFC,N
Y,N,G,N,100,Vanguard Intermediate-Term Treasury ETF,VGIT,N
Y,N,G,N,100,Vanguard Long-Treasury ETF,VGLT,N
Y,N,G,N,100,Vanguard Short-Term Treasury ETF,VGSH,N
N,N,G,N,100,Vahanna Tech Edge Acquisition I Corp. - Class A Ordinary Shares,VHNA,N
N,N,G,N,100,Vahanna Tech Edge Acquisition I Corp. - Units,VHNAU,N
N,N,G,N,100,Vahanna Tech Edge Acquisition I Corp. - Warrants,VHNAW,N
N,N,Q,N,100,"Via Renewables, Inc. - Class A Common Stock",VIA,N
N,N,Q,N,100,"Via Renewables, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",VIASP,N
N,N,Q,N,100,Viavi Solutions Inc. - Common Stock,VIAV,N
N,N,Q,N,100,Vicor Corporation - Common Stock,VICR,N
N,N,G,N,100,"View, Inc. - Class A Common Stock",VIEW,N
N,N,G,N,100,"View, Inc. - Warrant",VIEWW,N
Y,N,G,N,100,Vanguard International Dividend Appreciation ETF,VIGI,N
N,N,Q,N,100,"Vigil Neuroscience, Inc. - Common Stock",VIGL,N
N,N,S,N,100,7GC & Co. Holdings Inc. - Class A common stock,VII,N
N,N,S,N,100,7GC & Co. Holdings Inc. - Unit,VIIAU,N
N,N,S,N,100,7GC & Co. Holdings Inc. - Warrant,VIIAW,N
N,N,S,N,100,"Vincerx Pharma, Inc. - Common Stock",VINC,N
N,N,S,N,100,"Gaucho Group Holdings, Inc. - Common Stock",VINO,N
N,N,Q,N,100,Vinci Partners Investments Ltd. - Class A Common Shares,VINP,N
N,N,Q,N,100,"Viomi Technology Co., Ltd - American Depositary Shares",VIOT,N
N,N,Q,N,100,"Vir Biotechnology, Inc. - Common Stock",VIR,N
N,N,G,N,100,Virco Manufacturing Corporation - Common Stock,VIRC,N
N,D,S,N,100,"Virios Therapeutics, Inc. - Common Stock",VIRI,N
N,N,Q,N,100,"Virtu Financial, Inc. - Class A Common Stock",VIRT,N
N,N,Q,N,100,"Viracta Therapeutics, Inc. - Common Stock",VIRX,N
N,D,S,N,100,"Vislink Technologies, Inc. - Common Stock",VISL,N
N,N,G,N,100,"Vital Farms, Inc. - Common Stock",VITL,N
N,D,S,N,100,"Viveve Medical, Inc. - Common Stock",VIVE,N
N,N,S,N,100,"Vivakor, Inc. - Common Stock",VIVK,N
N,N,Q,N,100,Meridian Bioscience Inc. - Common Stock,VIVO,N
N,N,S,N,100,voxeljet AG - American Depositary Shares,VJET,N
N,N,S,N,100,"Viking Therapeutics, Inc. - Common Stock",VKTX,N
N,N,S,N,100,Valor Latitude Acquisition Corp. - Class A Ordinary Shares,VLAT,N
N,N,S,N,100,Valor Latitude Acquisition Corp. - Unit,VLATU,N
N,N,S,N,100,Valor Latitude Acquisition Corp. - Warrant,VLATW,N
N,N,S,N,100,"Volcon, Inc. - Common stock",VLCN,N
N,N,Q,N,100,"Velodyne Lidar, Inc. - Common Stock",VLDR,N
N,N,Q,N,100,"Velodyne Lidar, Inc. - Warrant",VLDRW,N
N,N,Q,N,100,"Village Super Market, Inc. - Class A Common Stock",VLGEA,N
N,D,S,N,100,"The Valens Company, Inc. - Common Shares",VLNS,N
N,D,S,N,100,Vallon Pharmaceuticals Inc. - Common Stock,VLON,N
N,N,Q,N,100,Valley National Bancorp - Common Stock,VLY,N
N,N,Q,N,100,Valley National Bancorp - 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,VLYPO,N
N,N,Q,N,100,Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,VLYPP,N
N,N,S,N,100,Vision Marine Technologies Inc. - Common Shares,VMAR,N
Y,N,G,N,100,Vanguard Mortgage-Backed Securities ETF,VMBS,N
N,N,G,N,100,Valuence Merger Corp. I - Class A Ordinary Shares,VMCA,N
N,N,G,N,100,Valuence Merger Corp. I - Unit,VMCAU,N
N,N,G,N,100,Valuence Merger Corp. I - Warrant,VMCAW,N
N,N,S,N,100,"Viemed Healthcare, Inc. - Common Shares",VMD,N
N,N,Q,N,100,"Vimeo, Inc. - Common Stock",VMEO,N
N,N,G,N,100,VMG Consumer Acquisition Corp. - Class A Common Stock,VMGA,N
N,N,G,N,100,VMG Consumer Acquisition Corp. - Unit,VMGAU,N
N,N,G,N,100,VMG Consumer Acquisition Corp. - Warrant,VMGAW,N
N,N,G,N,100,Vanda Pharmaceuticals Inc. - Common Stock,VNDA,N
N,N,Q,N,100,"VNET Group, Inc. - American Depositary Shares",VNET,N
N,N,Q,N,100,Viper Energy Partners LP - Common Unit,VNOM,N
Y,N,G,N,100,Vanguard Global ex-U.S. Real Estate ETF,VNQI,N
N,N,Q,N,100,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares,VOD,N
Y,N,G,N,100,Vanguard Russell 1000 ETF,VONE,N
Y,N,G,N,100,Vanguard Russell 1000 Growth ETF,VONG,N
Y,N,G,N,100,Vanguard Russell 1000 Value ETF,VONV,N
N,N,Q,N,100,Vor Biopharma Inc. - Common Stock,VOR,N
N,N,G,N,100,"Virgin Orbit Holdings, Inc. - Common Stock",VORB,N
N,N,G,N,100,"Virgin Orbit Holdings, Inc. - Warrant",VORBW,N
N,N,S,N,100,Vox Royalty Corp. - common stock,VOXR,N
N,N,Q,N,100,VOXX International Corporation - Class A Common Stock,VOXX,N
N,N,S,N,100,VPC Impact Acquisition Holdings II - Class A ordinary shre,VPCB,N
N,N,S,N,100,VPC Impact Acquisition Holdings II - Unit,VPCBU,N
N,N,S,N,100,VPC Impact Acquisition Holdings II - Warrant,VPCBW,N
Y,N,G,N,100,Global X Data Center REITs & Digital Infrastructure ETF,VPN,N
N,D,S,N,100,VIQ Solutions Inc. - Common Shares,VQS,N
Y,N,G,N,100,Global X Metaverse ETF,VR,N
N,N,Q,N,100,"Vera Bradley, Inc. - Common Stock",VRA,N
N,N,S,N,100,"The Glimpse Group, Inc. - Common Stock",VRAR,N
N,N,S,N,100,Virax Biolabs Group Limited - Ordinary Shares,VRAX,N
N,N,G,N,100,"ViewRay, Inc. - Common Stock",VRAY,N
N,N,G,N,100,Verrica Pharmaceuticals Inc. - Common Stock,VRCA,N
N,N,S,N,100,"Viridian Therapeutics, Inc.  - Common Stock",VRDN,N
N,N,Q,N,100,Varex Imaging Corporation - Common Stock,VREX,N
Y,N,G,N,100,Invesco Variable Rate Investment Grade ETF,VRIG,N
N,N,Q,N,100,"Vroom, Inc. - Common Stock",VRM,N
N,N,S,N,100,"VerifyMe, Inc. - Common Stock",VRME,N
N,N,S,N,100,"VerifyMe, Inc. - Warrant",VRMEW,N
N,N,G,N,100,Verona Pharma plc - American Depositary Shares,VRNA,N
N,N,Q,N,100,"Varonis Systems, Inc. - Common Stock",VRNS,N
N,N,Q,N,100,Verint Systems Inc. - Common Stock,VRNT,N
N,D,S,N,100,"Virpax Pharmaceuticals, Inc. - Common Stock",VRPX,N
N,N,S,N,100,Verra Mobility Corporation - Class A Common Stock,VRRM,N
N,N,Q,N,100,"Verisk Analytics, Inc. - Common Stock",VRSK,N
N,N,Q,N,100,"VeriSign, Inc. - Common Stock",VRSN,N
N,N,Q,N,100,"Virtus Investment Partners, Inc. - Common Stock",VRTS,N
N,N,Q,N,100,Vertex Pharmaceuticals Incorporated - Common Stock,VRTX,N
N,N,S,N,100,Versus Systems Inc. - Common Shares,VS,N
N,N,G,N,100,Vision Sensing Acquisition Corp. - Class A Common Stock,VSAC,N
N,N,G,N,100,Vision Sensing Acquisition Corp. - Unit,VSACU,N
N,N,G,N,100,Vision Sensing Acquisition Corp. - Warrants,VSACW,N
N,N,Q,N,100,"ViaSat, Inc. - Common Stock",VSAT,N
Y,N,G,N,100,VictoryShares Dividend Accelerator ETF,VSDA,N
N,N,Q,N,100,VSE Corporation - Common Stock,VSEC,N
Y,N,G,N,100,VictoryShares US Multi-Factor Minimum Volatility ETF,VSMV,N
N,N,S,N,100,Versus Systems Inc. - Class A Warrants,VSSYW,N
N,N,Q,N,100,Vasta Platform Limited - Class A Ordinary Shares,VSTA,N
N,D,G,N,100,"Verastem, Inc. - Common Stock",VSTM,N
Y,N,G,N,100,Vanguard Total Corporate Bond ETF,VTC,N
N,D,S,N,100,"VistaGen Therapeutics, Inc. - Common Stock",VTGN,N
Y,N,G,N,100,Vanguard Russell 3000 ETF,VTHR,N
Y,N,G,N,100,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF Shares,VTIP,N
N,N,S,N,100,"Vertex Energy, Inc - Common Stock",VTNR,N
N,N,Q,N,100,Viatris Inc. - Common Stock,VTRS,N
N,N,Q,N,100,Vitru Limited - Common Shares,VTRU,N
N,N,S,N,100,"VirTra, Inc. - Common Stock",VTSI,N
N,D,S,N,100,vTv Therapeutics Inc. - Class A Common Stock,VTVT,N
Y,N,G,N,100,Vanguard Russell 2000 Growth ETF,VTWG,N
Y,N,G,N,100,Vanguard Russell 2000 ETF,VTWO,N
Y,N,G,N,100,Vanguard Russell 2000 Value ETF,VTWV,N
N,N,Q,N,100,"Ventyx Biosciences, Inc. - Common Stock",VTYX,N
N,N,S,N,100,Vuzix Corporation  - Common Stock,VUZI,N
N,D,S,N,100,"Vivos Therapeutics, Inc. - Common Stock",VVOS,N
N,D,S,N,100,VivoPower International PLC - Ordinary Shares,VVPR,N
N,N,G,N,100,"Vintage Wine Estates, Inc. - Common Stock",VWE,N
N,N,S,N,100,"Vintage Wine Estates, Inc. - Warrants",VWEWW,N
Y,N,G,N,100,Vanguard Emerging Markets Government Bond ETF,VWOB,N
N,N,S,N,100,"Vaxart, Inc. - Common Stock",VXRT,N
Y,N,G,N,100,Vanguard Total International Stock ETF,VXUS,N
N,N,Q,N,100,"Voyager Therapeutics, Inc. - Common Stock",VYGR,N
Y,N,G,N,100,Vanguard International High Dividend Yield ETF,VYMI,N
N,D,S,N,100,VYNE Therapeutics Inc. - Common Stock,VYNE,N
N,N,S,N,100,"Vyant Bio, Inc. - Common Stock",VYNT,N
N,N,Q,N,100,Westamerica Bancorporation - Common Stock,WABC,N
N,N,Q,N,100,"Washington Federal, Inc. - Common Stock",WAFD,N
N,N,Q,N,100,"Washington Federal, Inc. - Depositary Shares",WAFDP,N
N,N,S,N,100,Wah Fu Education Group Limited - Ordinary Shares,WAFU,N
N,N,S,N,100,Waldencast plc - Class A Ordinary Share,WALD,N
N,N,S,N,100,Waldencast plc - Warrant,WALDW,N
N,N,Q,N,100,"Washington Trust Bancorp, Inc. - Common Stock",WASH,N
N,N,S,N,100,Energous Corporation - Common Stock,WATT,N
N,D,S,N,100,"WaveDancer, Inc.  - Common Stock",WAVD,N
N,N,S,N,100,Eco Wave Power Global AB (publ) - American Depositary Shares,WAVE,N
N,N,G,N,100,Western Acquisition Ventures Corp. - Common Stock,WAVS,N
N,N,G,N,100,Western Acquisition Ventures Corp. - Unit,WAVSU,N
N,N,G,N,100,Western Acquisition Ventures Corp. - Warrant,WAVSW,N
N,N,Q,N,100,Weibo Corporation - American Depositary Shares,WB,N
N,N,Q,N,100,"Walgreens Boots Alliance, Inc. - Common Stock",WBA,N
N,N,Q,N,100,"Warner Bros. Discovery, Inc. - Series A Common Stock",WBD,N
Y,N,G,N,100,Western Asset Total Return ETF,WBND,N
Y,N,G,N,100,WisdomTree Cybersecurity Fund,WCBR,N
Y,N,G,N,100,WisdomTree Cloud Computing Fund,WCLD,N
N,N,Q,N,100,"Workday, Inc. - Class A Common Stock",WDAY,N
N,N,Q,N,100,Western Digital Corporation - Common Stock,WDC,N
N,N,Q,N,100,WD-40 Company - Common Stock,WDFC,N
N,N,Q,N,100,Wejo Group Limited - Common Shares,WEJO,N
N,N,Q,N,100,Wejo Group Limited - Warrant,WEJOW,N
N,N,Q,N,100,Wendy's Company (The) - Common Stock,WEN,N
N,N,Q,N,100,"Werner Enterprises, Inc. - Common Stock",WERN,N
N,N,G,N,100,Westrock Coffee Company - Common Stock,WEST,N
N,N,G,N,100,Westrock Coffee Company - Warrants,WESTW,N
N,N,S,N,100,WeTrade Group Inc. - Ordinary Shares,WETG,N
N,N,Q,N,100,"Weyco Group, Inc. - Common Stock",WEYS,N
N,N,S,N,100,"Where Food Comes From, Inc. - Common Stock",WFCF,N
N,N,Q,N,100,Weatherford International plc - Ordinary shares,WFRD,N
Y,N,G,N,100,Valkyrie Bitcoin Miners ETF,WGMI,N
Y,N,G,N,100,WisdomTree U.S. Growth & Momentum Fund,WGRO,N
N,D,Q,N,100,GeneDx Holdings Corp. - Class A Common Stock,WGS,N
N,N,Q,N,100,GeneDx Holdings Corp. - Warrant,WGSWW,N
N,N,Q,N,100,"WhiteHorse Finance, Inc. - Common Stock",WHF,N
N,N,S,N,100,"Wilhelmina International, Inc. - Common Stock",WHLM,N
N,N,S,N,100,"Wheeler Real Estate Investment Trust, Inc. - Common Stock",WHLR,N
N,N,S,N,100,"Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock",WHLRD,N
N,N,S,N,100,"Wheeler Real Estate Investment Trust, Inc. - 7.00% Senior Subordinated Convertible Notes Due 2031",WHLRL,N
N,N,S,N,100,"Wheeler Real Estate Investment Trust, Inc. - Series B Preferred Stock",WHLRP,N
N,D,S,N,100,"G. Willi-Food International,  Ltd. - Ordinary Shares",WILC,N
N,N,G,N,100,WiMi Hologram Cloud Inc. - American Depositary Share,WIMI,N
N,N,G,N,100,Winmark Corporation - Common Stock,WINA,N
Y,N,G,N,100,Western Asset Short Duration Income ETF,WINC,N
N,N,Q,N,100,Wingstop Inc. - Common Stock,WING,N
N,D,S,N,100,"Windtree Therapeutics, Inc. - Common Stock",WINT,N
N,N,S,N,100,WinVest Acquisition Corp. - Common Stock,WINV,N
N,N,S,N,100,WinVest Acquisition Corp. - Right,WINVR,N
N,N,S,N,100,WinVest Acquisition Corp. - Unit,WINVU,N
N,N,S,N,100,WinVest Acquisition Corp. - Warrant,WINVW,N
N,N,Q,N,100,Encore Wire Corporation - Common Stock,WIRE,N
N,D,S,N,100,"WiSA Technologies, Inc. - Common Stock",WISA,N
N,D,Q,N,100,ContextLogic Inc. - Class A Common Stock,WISH,N
N,N,Q,N,100,Wix.com Ltd. - Ordinary Shares,WIX,N
Y,N,G,N,100,Merlyn.AI Bull-Rider Bear-Fighter ETF,WIZ,N
N,N,G,N,100,WISeKey International Holding AG - American Depositary Shares,WKEY,N
N,N,S,N,100,"Workhorse Group, Inc. - Common Stock",WKHS,N
N,N,Q,N,100,WalkMe Ltd. - Ordinary Shares,WKME,N
N,N,S,N,100,"Worksport, Ltd. - Common Stock",WKSP,N
N,N,S,N,100,"Worksport, Ltd. - Warrant",WKSPW,N
N,N,G,N,100,"Willdan Group, Inc. - Common Stock",WLDN,N
N,D,S,N,100,Wearable Devices Ltd. - Ordinary Share,WLDS,N
N,N,S,N,100,Wearable Devices Ltd. - Warrant,WLDSW,N
N,N,G,N,100,Willis Lease Finance Corporation - Common Stock,WLFC,N
N,N,Q,N,100,Warner Music Group Corp. - Class A Common Stock,WMG,N
N,N,S,N,100,William Penn Bancorporation - Common Stock,WMPN,N
Y,N,G,N,100,Global X Wind Energy ETF,WNDY,N
N,N,Q,N,100,"Western New England Bancorp, Inc. - Common Stock",WNEB,N
N,N,S,N,100,Meiwu Technology Company Limited - Ordinary Shares,WNW,N
Y,N,G,N,100,iShares Global Timber & Forestry ETF,WOOD,N
N,N,Q,N,100,"Petco Health and Wellness Company, Inc. - Class A Common Stock",WOOF,N
N,D,S,N,100,SCWorx Corp. - Common Stock,WORX,N
N,D,Q,N,100,Westport Fuel Systems Inc - Common Shares,WPRT,N
N,N,S,N,100,"Wrap Technologies, Inc. - Common Stock",WRAP,N
N,N,Q,N,100,World Acceptance Corporation - Common Stock,WRLD,N
Y,N,G,N,100,IQ Global Equity R&D Leaders ETF,WRND,N
N,N,Q,N,100,"WesBanco, Inc. - Common Stock",WSBC,N
N,N,Q,N,100,"WesBanco, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",WSBCP,N
N,N,Q,N,100,"Waterstone Financial, Inc. - Common Stock",WSBF,N
N,N,S,N,100,WillScot Mobile Mini Holdings Corp. - Class A Common Stock,WSC,N
N,N,Q,N,100,WSFS Financial Corporation - Common Stock,WSFS,N
N,N,Q,N,100,West Bancorporation - Common Stock,WTBA,N
N,D,S,N,100,The Alkaline Water Company Inc. - Common Stock,WTER,N
N,N,Q,N,100,Wintrust Financial Corporation - Common Stock,WTFC,N
N,N,Q,N,100,"Wintrust Financial Corporation - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D",WTFCM,N
N,N,Q,N,100,"Wintrust Financial Corporation - Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E",WTFCP,N
N,N,G,N,100,Welsbach Technology Metals Acquisition Corp. - Common Stock,WTMA,N
N,N,G,N,100,Welsbach Technology Metals Acquisition Corp. - one right to receive 1/10th of a share of common stock,WTMAR,N
N,N,G,N,100,Welsbach Technology Metals Acquisition Corp. - Unit,WTMAU,N
N,N,Q,N,100,Willis Towers Watson Public Limited Company - Ordinary Shares,WTW,N
N,N,S,N,100,TeraWulf Inc. - Common Stock,WULF,N
N,N,G,N,100,Wave Life Sciences Ltd. - Ordinary Shares,WVE,N
N,N,S,N,100,"Willamette Valley Vineyards, Inc. - Common Stock",WVVI,N
N,N,S,N,100,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock",WVVIP,N
N,N,Q,N,100,"WW International, Inc.  - Common Stock",WW,N
N,N,G,N,100,Worldwide Webb Acquisition Corp. - Class A Ordinary Share,WWAC,N
N,N,G,N,100,Worldwide Webb Acquisition Corp. - Unit,WWACU,N
N,N,G,N,100,Worldwide Webb Acquisition Corp. - Warrant,WWACW,N
N,N,Q,N,100,"Woodward, Inc. - Common Stock",WWD,N
N,N,Q,N,100,"Wynn Resorts, Limited - Common Stock",WYNN,N
N,N,S,N,100,"Beyond Air, Inc. - Common Stock",XAIR,N
N,D,S,N,100,"Xenetic Biosciences, Inc. - Common Stock",XBIO,N
N,N,S,N,100,"Xenetic Biosciences, Inc. - Warrants",XBIOW,N
N,N,Q,N,100,XBiotech Inc. - Common Stock,XBIT,N
N,D,S,N,100,"Exicure, Inc. - Common Stock",XCUR,N
Y,N,G,N,100,Strategic CRISPR & Gene Editing Technology ETF,XDNA,N
N,N,Q,N,100,Xcel Energy Inc. - Common Stock,XEL,N
N,D,S,N,100,"Exela Technologies, Inc. - Common Stock",XELA,N
N,D,S,N,100,"Exela Technologies, Inc. - 6.00% Series B Cumulative Convertible Perpetual Preferred Stock",XELAP,N
N,D,G,N,100,"Xcel Brands, Inc - Common Stock",XELB,N
N,N,G,N,100,Xenon Pharmaceuticals Inc. - Common Shares,XENE,N
N,N,Q,N,100,"Xeris Biopharma Holdings, Inc. - Common Stock",XERS,N
N,N,G,N,100,ExcelFin Acquisition Corp - Class A Common Stock,XFIN,N
N,N,G,N,100,ExcelFin Acquisition Corp - Unit,XFINU,N
N,N,G,N,100,ExcelFin Acquisition Corp - Warrant,XFINW,N
N,N,S,N,100,"X4 Pharmaceuticals, Inc. - Common Stock",XFOR,N
N,N,G,N,100,Exagen Inc. - Common Stock,XGN,N
N,N,Q,N,100,"Xilio Therapeutics, Inc. - Common Stock",XLO,N
N,N,Q,N,100,Qualtrics International Inc. - Class A Common Stock,XM,N
N,N,Q,N,100,"Xometry, Inc. - Class A Common Stock",XMTR,N
N,N,G,N,100,"Xencor, Inc. - Common Stock",XNCR,N
N,N,Q,N,100,Xunlei Limited - American Depositary Shares,XNET,N
N,N,G,N,100,XOMA Corporation - Common Stock,XOMA,N
N,N,G,N,100,XOMA Corporation - Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock,XOMAO,N
N,N,G,N,100,XOMA Corporation - 8.625% Series A Cumulative Perpetual Preferred Stock,XOMAP,N
N,D,G,N,100,"Xos, Inc. - Common Stock",XOS,N
N,N,G,N,100,"Xos, Inc. - Warrants",XOSWW,N
N,N,Q,N,100,XP Inc. - Class A Common Stock,XP,N
N,N,S,N,100,XPAC Acquisition Corp. - Class A Ordinary Shares,XPAX,N
N,N,S,N,100,XPAC Acquisition Corp. - Unit,XPAXU,N
N,N,S,N,100,XPAC Acquisition Corp. - Warrant,XPAXW,N
